Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal oSeccional;Id_Sector;Id_Caracter;Código del departamento(IES);Departamento de domicilio de la IES;Código del Municipio(IES);Municipio dedomicilio de la IES;Código SNIES delprograma;Programa Académico;Id_Nivel;Id_Nivel_Formacion;Id_Metodologia;Id_Area;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);Código del Departamento(Programa);Departamento de oferta del programa;Código del Municipio(Programa);Municipio de oferta del programa;Id Género;Año;Semestre;Total Matriculados
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;90973;TECNOLOGIA EN SISTEMAS DE INFORMACION Y DE SOFTWARE;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;13;BOLIVAR;13001;CARTAGENA;2;2015;1;17
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;90973;TECNOLOGIA EN SISTEMAS DE INFORMACION Y DE SOFTWARE;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;13;BOLIVAR;13001;CARTAGENA;1;2015;1;61
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;91277;TECNOLOGIA EN ESTETICA Y COSMETOLOGIA;1;5;1;4;445;MEDICINA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;13
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;102246;TECNOLOGIA EN MECANICA DENTAL;1;5;1;4;-4;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;23
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;102246;TECNOLOGIA EN MECANICA DENTAL;1;5;1;4;-4;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;6
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;102537;TRABAJO SOCIAL;1;6;1;5;-5;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;13
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;102537;TRABAJO SOCIAL;1;6;1;5;-5;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;1
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;103390;ENFERMERIA;1;6;1;4;441;ENFERMERIA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;29
2825;2825;CORPORACION UNIVERSITARIA RAFAEL NUÑEZ;PRINCIPAL;2;3;13;BOLIVAR;13001;CARTAGENA;103390;ENFERMERIA;1;6;1;4;441;ENFERMERIA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;2
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10977;CONTADURIA PUBLICA;1;6;1;6;612;CONTADURIA PUBLICA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;54
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10977;CONTADURIA PUBLICA;1;6;1;6;612;CONTADURIA PUBLICA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;52
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10980;ADMINISTRACION DE EMPRESAS;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;71
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10980;ADMINISTRACION DE EMPRESAS;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;71
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10985;TECNOLOGIA EN SISTEMAS;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;12
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;10985;TECNOLOGIA EN SISTEMAS;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;7
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52302;TECNOLOGIA EN MERCADO Y VENTAS;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;2
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52302;TECNOLOGIA EN MERCADO Y VENTAS;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;5
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52440;TECNOLOGIA EN PROMOCION EMPRESARIAL Y DESARROLLO SOCIAL;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;9
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52440;TECNOLOGIA EN PROMOCION EMPRESARIAL Y DESARROLLO SOCIAL;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;6
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52588;TECNOLOGIA EN BANCA Y FINANZAS;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;13
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52588;TECNOLOGIA EN BANCA Y FINANZAS;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;21
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52593;TECNOLOGIA EN COMERCIO INTERNACIONAL;1;5;1;6;611;ECONOMIA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;12
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52593;TECNOLOGIA EN COMERCIO INTERNACIONAL;1;5;1;6;611;ECONOMIA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;25
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102058;TECNOLOGIA EN GESTION DE EXPORTACIONES E IMPORTACIONES;1;5;1;6;611;ECONOMIA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;88
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102058;TECNOLOGIA EN GESTION DE EXPORTACIONES E IMPORTACIONES;1;5;1;6;611;ECONOMIA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;78
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102059;TECNOLOGIA EN GESTION BANCARIA Y FINANCIERA;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;101
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102059;TECNOLOGIA EN GESTION BANCARIA Y FINANCIERA;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;97
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102060;TECNOLOGIA EN DESARROLLO DE SOFTWARE;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;42
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102060;TECNOLOGIA EN DESARROLLO DE SOFTWARE;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;34
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102247;TECNOLOGIA EN GESTION COMERCIAL;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;6
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102247;TECNOLOGIA EN GESTION COMERCIAL;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;5
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102278;FINANZAS Y COMERCIO INTERNACIONAL;1;6;1;6;-6;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;14
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102278;FINANZAS Y COMERCIO INTERNACIONAL;1;6;1;6;-6;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;11
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102583;TECNOLOGIA EN GESTION EMPRESARIAL COMUNITARIA;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;3
2836;2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102583;TECNOLOGIA EN GESTION EMPRESARIAL COMUNITARIA;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;5
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;18973;TEOLOGIA;1;6;1;5;-3;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;32
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;18973;TEOLOGIA;1;6;1;5;-3;SIN CLASIFICAR;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;53
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;51773;PSICOLOGIA;1;6;1;5;566;PSICOLOGIA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;219
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;51773;PSICOLOGIA;1;6;1;5;566;PSICOLOGIA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;51
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52721;MUSICA;1;6;1;2;28;MUSICA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;33
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52721;MUSICA;1;6;1;2;28;MUSICA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;95
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52986;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;14
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;52986;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;17
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102935;LICENCIATURA EN EDUCACION BILINGUE- ESPAÑOL E INGLES;1;6;1;3;313;EDUCACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;16
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102935;LICENCIATURA EN EDUCACION BILINGUE- ESPAÑOL E INGLES;1;6;1;3;313;EDUCACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;15
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102938;ADMINISTRACION DE EMPRESAS;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;8
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102938;ADMINISTRACION DE EMPRESAS;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;11
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102939;ADMINISTRACION MARITIMA Y PORTUARIA;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;9
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102939;ADMINISTRACION MARITIMA Y PORTUARIA;1;6;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;18
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102947;CONTADURIA PUBLICA;1;6;1;6;612;CONTADURIA PUBLICA;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;6
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;102947;CONTADURIA PUBLICA;1;6;1;6;612;CONTADURIA PUBLICA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;10
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;103240;TECNOLOGIA EN LOGISTICA EMPRESARIAL;1;5;1;8;830;INGENIERIA INDUSTRIAL Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;2
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;103315;TECNOLOGIA EN GESTION DE REDES INFORMATICAS;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;3
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;103482;TECNOLOGIA EN ELECTROMEDICINA;1;5;1;8;819;INGENIERIA BIOMEDICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;2;2015;1;4
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;3;8;ATLANTICO;8001;BARRANQUILLA;103482;TECNOLOGIA EN ELECTROMEDICINA;1;5;1;8;819;INGENIERIA BIOMEDICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;3
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2065;TECNOLOGIA EN PROMOCION SOCIAL;1;5;1;5;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;13;BOLIVAR;13001;CARTAGENA;2;2015;1;339
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2065;TECNOLOGIA EN PROMOCION SOCIAL;1;5;1;5;569;SOCIOLOGIA TRABAJO SOCIAL Y AFINES;13;BOLIVAR;13001;CARTAGENA;1;2015;1;22
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2066;TECNOLOGIA EN GESTION EMPRESARIAL;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;1
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2068;TECNOLOGIA EN TURISMO E IDIOMAS;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;266
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2068;TECNOLOGIA EN TURISMO E IDIOMAS;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;68
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2069;TECNOLOGIA EN DELINEANTE DE ARQUITECTURA E INGENIERIA;1;5;1;8;818;ARQUITECTURA;13;BOLIVAR;13001;CARTAGENA;2;2015;1;68
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;2069;TECNOLOGIA EN DELINEANTE DE ARQUITECTURA E INGENIERIA;1;5;1;8;818;ARQUITECTURA;13;BOLIVAR;13001;CARTAGENA;1;2015;1;89
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;53403;TECNOLOGIA EN GESTION EJECUTIVA BILINGUE;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;17
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;53403;TECNOLOGIA EN GESTION EJECUTIVA BILINGUE;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;5
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;54758;TECNICA PROFESIONAL EN OPERACION TURISTICA;1;4;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;53
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;54758;TECNICA PROFESIONAL EN OPERACION TURISTICA;1;4;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;23
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;54759;TECNOLOGIA EN GESTION TURISTICA;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;26
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;54759;TECNOLOGIA EN GESTION TURISTICA;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;9
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90834;ADMINISTRACION DE COMERCIO EXTERIOR;1;6;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;5
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90834;ADMINISTRACION DE COMERCIO EXTERIOR;1;6;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;2
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90835;TECNOLOGIA EN GESTION LOGISTICA PORTUARIA Y ADUANERA;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;66
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90835;TECNOLOGIA EN GESTION LOGISTICA PORTUARIA Y ADUANERA;1;5;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;28
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90836;TECNICA PROFESIONAL EN OPERACION DE PROCESOS ADUANEROS;1;4;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;2;2015;1;208
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;90836;TECNICA PROFESIONAL EN OPERACION DE PROCESOS ADUANEROS;1;4;1;6;69;ADMINISTRACION;13;BOLIVAR;13001;CARTAGENA;1;2015;1;78
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;103051;TECNICA PROFESIONAL EN MONTAJE ESCENICO;1;4;1;2;27;DISENIO;13;BOLIVAR;13001;CARTAGENA;2;2015;1;30
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;2;13;BOLIVAR;13001;CARTAGENA;103051;TECNICA PROFESIONAL EN MONTAJE ESCENICO;1;4;1;2;27;DISENIO;13;BOLIVAR;13001;CARTAGENA;1;2015;1;11
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;1227;TECNOLOGIA NAVAL EN ELECTRONICA;1;5;1;8;829;INGENIERIA ELECTRONICA TELECOMUNICACIONES Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;25
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;2093;TECNOLOGIA NAVAL EN ELECTROMECANICA;1;5;1;8;828;INGENIERIA ELECTRICA Y AFINES;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;28
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;2094;TECNOLOGIA NAVIERA;1;5;1;8;833;OTRAS INGENIERIAS;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;13
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;3496;TECNOLOGIA NAVAL EN ADMINISTRACION MARITIMA;1;5;1;6;69;ADMINISTRACION;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;21
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;3916;TECNOLOGIA NAVAL EN OCEANOFRAFIA FISICA;1;5;1;8;833;OTRAS INGENIERIAS;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;13
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;3917;TECNOLOGIA NAVAL EN HIDROGRAFIA;1;5;1;5;561;FORMACION RELACIONADA CON EL CAMPO MILITAR O POLICIAL;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;1
3114;3114;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;PRINCIPAL;1;2;8;ATLANTICO;8001;BARRANQUILLA;7024;TECNOLOGIA EN SANIDAD NAVAL;1;5;1;4;441;ENFERMERIA;8;ATLANTICO;8001;BARRANQUILLA;1;2015;1;20
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;10177;TECNOLOGIA EN INFORMATICA;1;5;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8758;SOLEDAD;1;2015;1;1
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;10290;TECNOLOGIA EN ELECTROMECANICA;1;5;1;8;828;INGENIERIA ELECTRICA Y AFINES;8;ATLANTICO;8758;SOLEDAD;1;2015;1;2
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;20907;TECNICO PROFESIONAL EN INFORMATICA;1;4;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8758;SOLEDAD;2;2015;1;1
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;20907;TECNICO PROFESIONAL EN INFORMATICA;1;4;1;8;827;INGENIERIA DE SISTEMAS TELEMATICA Y AFINES;8;ATLANTICO;8758;SOLEDAD;1;2015;1;2
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;20910;TECNICO PROFESIONAL EN ELECTROMECANICA;1;4;1;8;833;OTRAS INGENIERIAS;8;ATLANTICO;8758;SOLEDAD;1;2015;1;3
3117;3117;INSTITUCI¿N UNIVERSITARIA ITSA;PRINCIPAL;1;3;8;ATLANTICO;8758;SOLEDAD;20910;TECNICO PROFESIONAL EN ELECTROMECANICA;1;4;1;8;833;OTRAS INGENIERIAS;44;LA GUAJIRA;44035;ALBANIA;1;2015;1;3
